step,active_trains,avg_speed,congestion_index,overtake_events,junction_conflicts,dynamic_switches
590,3,31.333333333333332,0.28787878787878796,0,0,0
591,3,31.333333333333332,0.28787878787878796,0,0,0
592,3,31.333333333333332,0.28787878787878796,0,0,0
593,3,31.333333333333332,0.28787878787878796,0,0,0
594,3,31.333333333333332,0.28787878787878796,0,0,0
595,3,31.333333333333332,0.28787878787878796,0,0,0
596,3,31.333333333333332,0.28787878787878796,0,0,0
597,3,31.333333333333332,0.28787878787878796,0,0,0
598,3,31.333333333333332,0.28787878787878796,0,0,0
599,3,31.333333333333332,0.28787878787878796,0,0,0
600,3,31.333333333333332,0.28787878787878796,0,0,0
601,3,31.333333333333332,0.28787878787878796,0,0,0
602,3,31.333333333333332,0.28787878787878796,0,0,0
603,3,31.333333333333332,0.28787878787878796,0,0,0
604,3,31.333333333333332,0.28787878787878796,0,0,0
605,3,31.333333333333332,0.28787878787878796,0,0,0
606,3,31.333333333333332,0.28787878787878796,0,0,0
607,3,31.333333333333332,0.28787878787878796,0,0,0
608,3,31.333333333333332,0.28787878787878796,0,0,0
609,3,31.333333333333332,0.28787878787878796,0,0,0
610,3,31.333333333333332,0.28787878787878796,0,0,0
611,3,31.333333333333332,0.28787878787878796,0,0,0
612,3,31.333333333333332,0.28787878787878796,0,0,0
613,3,31.333333333333332,0.28787878787878796,0,0,0
614,3,31.333333333333332,0.28787878787878796,0,0,0
615,3,31.333333333333332,0.28787878787878796,0,0,0
616,3,31.333333333333332,0.28787878787878796,0,0,0
617,3,31.333333333333332,0.28787878787878796,0,0,0
618,3,31.333333333333332,0.28787878787878796,0,0,0
619,3,31.333333333333332,0.28787878787878796,0,0,0
620,3,31.333333333333332,0.28787878787878796,0,0,0
621,3,31.333333333333332,0.28787878787878796,0,0,0
622,3,31.333333333333332,0.28787878787878796,0,0,0
623,3,31.333333333333332,0.28787878787878796,0,0,0
624,3,31.333333333333332,0.28787878787878796,0,0,0
625,3,31.333333333333332,0.28787878787878796,0,0,0
626,3,31.333333333333332,0.28787878787878796,0,0,0
627,3,31.333333333333332,0.28787878787878796,0,0,0
628,3,31.333333333333332,0.28787878787878796,0,0,0
629,3,31.333333333333332,0.28787878787878796,0,0,0
630,3,31.333333333333332,0.28787878787878796,0,0,0
631,3,31.333333333333332,0.28787878787878796,0,0,0
632,3,31.333333333333332,0.28787878787878796,0,0,0
633,3,31.333333333333332,0.28787878787878796,0,0,0
634,3,31.333333333333332,0.28787878787878796,0,0,0
635,3,31.333333333333332,0.28787878787878796,0,0,0
636,3,31.333333333333332,0.28787878787878796,0,0,0
637,3,31.333333333333332,0.28787878787878796,0,0,0
638,3,31.333333333333332,0.28787878787878796,0,0,0
639,3,31.333333333333332,0.28787878787878796,0,0,0
640,3,31.333333333333332,0.28787878787878796,0,0,0
641,3,31.333333333333332,0.28787878787878796,0,0,0
642,3,31.333333333333332,0.28787878787878796,0,0,0
643,3,31.333333333333332,0.28787878787878796,0,0,0
644,3,31.333333333333332,0.28787878787878796,0,0,0
645,3,31.333333333333332,0.28787878787878796,0,0,0
646,3,31.333333333333332,0.28787878787878796,0,0,0
647,3,31.333333333333332,0.28787878787878796,0,0,0
648,3,31.333333333333332,0.28787878787878796,0,0,0
649,3,31.333333333333332,0.28787878787878796,0,0,0
650,3,31.333333333333332,0.28787878787878796,0,0,0
651,3,31.333333333333332,0.28787878787878796,0,0,0
652,3,31.333333333333332,0.28787878787878796,0,0,0
653,3,31.333333333333332,0.28787878787878796,0,0,0
654,3,31.333333333333332,0.28787878787878796,0,0,0
655,3,31.333333333333332,0.28787878787878796,0,0,0
656,3,31.333333333333332,0.28787878787878796,0,0,0
657,3,31.333333333333332,0.28787878787878796,0,0,0
658,3,31.333333333333332,0.28787878787878796,0,0,0
659,3,31.333333333333332,0.28787878787878796,0,0,0
660,3,31.333333333333332,0.28787878787878796,0,0,0
661,3,31.333333333333332,0.28787878787878796,0,0,0
662,3,31.333333333333332,0.28787878787878796,0,0,0
663,3,31.333333333333332,0.28787878787878796,0,0,0
664,3,31.333333333333332,0.28787878787878796,0,0,0
665,3,31.333333333333332,0.28787878787878796,0,0,0
666,3,31.333333333333332,0.28787878787878796,0,0,0
667,3,31.333333333333332,0.28787878787878796,0,0,0
668,3,31.333333333333332,0.28787878787878796,0,0,0
669,3,31.333333333333332,0.28787878787878796,0,0,0
670,3,31.333333333333332,0.28787878787878796,0,0,0
671,3,31.333333333333332,0.28787878787878796,0,0,0
672,3,31.333333333333332,0.28787878787878796,0,0,0
673,3,31.333333333333332,0.28787878787878796,0,0,0
674,3,31.333333333333332,0.28787878787878796,0,0,0
675,3,31.333333333333332,0.28787878787878796,0,0,0
676,3,31.333333333333332,0.28787878787878796,0,0,0
677,3,31.333333333333332,0.28787878787878796,0,0,0
678,3,31.333333333333332,0.28787878787878796,0,0,0
679,3,31.333333333333332,0.28787878787878796,0,0,0
680,3,31.333333333333332,0.28787878787878796,0,0,0
681,3,31.333333333333332,0.28787878787878796,0,0,0
682,3,31.333333333333332,0.28787878787878796,0,0,0
683,3,31.333333333333332,0.28787878787878796,0,0,0
684,3,31.333333333333332,0.28787878787878796,0,0,0
685,3,31.333333333333332,0.28787878787878796,0,0,0
686,3,31.333333333333332,0.28787878787878796,0,0,0
687,3,31.333333333333332,0.28787878787878796,0,0,0
688,3,31.333333333333332,0.28787878787878796,0,0,0
689,3,31.333333333333332,0.28787878787878796,0,0,0
690,3,31.333333333333332,0.28787878787878796,0,0,0
691,3,31.333333333333332,0.28787878787878796,0,0,0
692,3,31.333333333333332,0.28787878787878796,0,0,0
693,3,31.333333333333332,0.28787878787878796,0,0,0
694,3,31.333333333333332,0.28787878787878796,0,0,0
695,3,31.333333333333332,0.28787878787878796,0,0,0
696,3,31.333333333333332,0.28787878787878796,0,0,0
697,3,31.333333333333332,0.28787878787878796,0,0,0
698,3,31.333333333333332,0.28787878787878796,0,0,0
699,3,31.333333333333332,0.28787878787878796,0,0,0
700,3,31.333333333333332,0.28787878787878796,0,0,0
701,3,31.333333333333332,0.28787878787878796,0,0,0
702,3,31.333333333333332,0.28787878787878796,0,0,0
703,3,31.333333333333332,0.28787878787878796,0,0,0
704,3,31.333333333333332,0.28787878787878796,0,0,0
705,3,31.333333333333332,0.28787878787878796,0,0,0
706,3,31.333333333333332,0.28787878787878796,0,0,0
707,3,31.333333333333332,0.28787878787878796,0,0,0
708,3,31.333333333333332,0.28787878787878796,0,0,0
709,3,31.333333333333332,0.28787878787878796,0,0,0
710,3,31.333333333333332,0.28787878787878796,0,0,0
711,3,31.333333333333332,0.28787878787878796,0,0,0
712,3,31.333333333333332,0.28787878787878796,0,0,0
713,3,31.333333333333332,0.28787878787878796,0,0,0
714,3,31.333333333333332,0.28787878787878796,0,0,0
715,3,31.333333333333332,0.28787878787878796,0,0,0
716,3,31.333333333333332,0.28787878787878796,0,0,0
717,3,31.333333333333332,0.28787878787878796,0,0,0
718,3,31.333333333333332,0.28787878787878796,0,0,0
719,3,31.333333333333332,0.28787878787878796,0,0,0
720,3,31.333333333333332,0.28787878787878796,0,0,0
721,3,31.333333333333332,0.28787878787878796,0,0,0
722,3,31.333333333333332,0.28787878787878796,0,0,0
723,3,31.333333333333332,0.28787878787878796,0,0,0
724,3,31.333333333333332,0.28787878787878796,0,0,0
725,3,31.333333333333332,0.28787878787878796,0,0,0
726,3,31.333333333333332,0.28787878787878796,0,0,0
727,3,31.333333333333332,0.28787878787878796,0,0,0
728,3,31.333333333333332,0.28787878787878796,0,0,0
729,3,31.333333333333332,0.28787878787878796,0,0,0
730,3,31.333333333333332,0.28787878787878796,0,0,0
731,3,31.333333333333332,0.28787878787878796,0,0,0
732,3,31.333333333333332,0.28787878787878796,0,0,0
733,3,31.333333333333332,0.28787878787878796,0,0,0
734,3,31.333333333333332,0.28787878787878796,0,0,0
735,3,31.333333333333332,0.28787878787878796,0,0,0
736,3,31.333333333333332,0.28787878787878796,0,0,0
737,3,31.333333333333332,0.28787878787878796,0,0,0
738,3,31.333333333333332,0.28787878787878796,0,0,0
739,3,31.333333333333332,0.28787878787878796,0,0,0
740,3,31.333333333333332,0.28787878787878796,0,0,0
741,3,31.333333333333332,0.28787878787878796,0,0,0
742,3,31.333333333333332,0.28787878787878796,0,0,0
743,3,31.333333333333332,0.28787878787878796,0,0,0
744,3,31.333333333333332,0.28787878787878796,0,0,0
745,3,31.333333333333332,0.28787878787878796,0,0,0
746,3,31.333333333333332,0.28787878787878796,0,0,0
747,3,31.333333333333332,0.28787878787878796,0,0,0
748,3,31.333333333333332,0.28787878787878796,0,0,0
749,3,31.333333333333332,0.28787878787878796,0,0,0
750,3,31.333333333333332,0.28787878787878796,0,0,0
751,3,31.333333333333332,0.28787878787878796,0,0,0
752,3,31.333333333333332,0.28787878787878796,0,0,0
753,3,31.333333333333332,0.28787878787878796,0,0,0
754,3,31.333333333333332,0.28787878787878796,0,0,0
755,3,31.333333333333332,0.28787878787878796,0,0,0
756,3,31.333333333333332,0.28787878787878796,0,0,0
757,3,31.333333333333332,0.28787878787878796,0,0,0
758,3,31.333333333333332,0.28787878787878796,0,0,0
759,3,31.333333333333332,0.28787878787878796,0,0,0
760,3,31.333333333333332,0.28787878787878796,0,0,0
761,3,31.333333333333332,0.28787878787878796,0,0,0
762,3,31.333333333333332,0.28787878787878796,0,0,0
763,3,31.333333333333332,0.28787878787878796,0,0,0
764,3,31.333333333333332,0.28787878787878796,0,0,0
765,3,31.333333333333332,0.28787878787878796,0,0,0
766,3,31.333333333333332,0.28787878787878796,0,0,0
767,3,31.333333333333332,0.28787878787878796,0,0,0
768,3,31.333333333333332,0.28787878787878796,0,0,0
769,3,31.333333333333332,0.28787878787878796,0,0,0
770,3,31.333333333333332,0.28787878787878796,0,0,0
771,3,31.333333333333332,0.28787878787878796,0,0,0
772,3,31.333333333333332,0.28787878787878796,0,0,0
773,3,31.333333333333332,0.28787878787878796,0,0,0
774,3,31.333333333333332,0.28787878787878796,0,0,0
775,3,31.333333333333332,0.28787878787878796,0,0,0
776,3,31.333333333333332,0.28787878787878796,0,0,0
777,3,31.333333333333332,0.28787878787878796,0,0,0
778,3,31.333333333333332,0.28787878787878796,0,0,0
779,3,31.333333333333332,0.28787878787878796,0,0,0
780,3,31.333333333333332,0.28787878787878796,0,0,0
781,3,31.333333333333332,0.28787878787878796,0,0,0
782,3,31.333333333333332,0.28787878787878796,0,0,0
783,3,31.333333333333332,0.28787878787878796,0,0,0
784,3,31.333333333333332,0.28787878787878796,0,0,0
785,3,31.333333333333332,0.28787878787878796,0,0,0
786,3,31.333333333333332,0.28787878787878796,0,0,0
787,3,31.333333333333332,0.28787878787878796,0,0,0
788,3,31.333333333333332,0.28787878787878796,0,0,0
789,3,31.333333333333332,0.28787878787878796,0,0,0
790,3,31.333333333333332,0.28787878787878796,0,0,0
791,3,31.333333333333332,0.28787878787878796,0,0,0
792,3,31.333333333333332,0.28787878787878796,0,0,0
793,3,31.333333333333332,0.28787878787878796,0,0,0
794,3,31.333333333333332,0.28787878787878796,0,0,0
795,3,31.333333333333332,0.28787878787878796,0,0,0
796,3,31.333333333333332,0.28787878787878796,0,0,0
797,3,31.333333333333332,0.28787878787878796,0,0,0
798,3,31.333333333333332,0.28787878787878796,0,0,0
799,3,31.333333333333332,0.28787878787878796,0,0,0
800,3,31.333333333333332,0.28787878787878796,0,0,0
801,3,31.333333333333332,0.28787878787878796,0,0,0
802,3,31.333333333333332,0.28787878787878796,0,0,0
803,3,31.333333333333332,0.28787878787878796,0,0,0
804,3,31.333333333333332,0.28787878787878796,0,0,0
805,3,31.333333333333332,0.28787878787878796,0,0,0
806,3,31.333333333333332,0.28787878787878796,0,0,0
807,3,31.333333333333332,0.28787878787878796,0,0,0
808,3,31.333333333333332,0.28787878787878796,0,0,0
809,3,31.333333333333332,0.28787878787878796,0,0,0
810,3,31.333333333333332,0.28787878787878796,0,0,0
811,3,31.333333333333332,0.28787878787878796,0,0,0
812,3,31.333333333333332,0.28787878787878796,0,0,0
813,3,31.333333333333332,0.28787878787878796,0,0,0
814,3,31.333333333333332,0.28787878787878796,0,0,0
815,3,31.333333333333332,0.28787878787878796,0,0,0
816,4,23.5,0.46590909090909094,0,0,0
817,4,23.75,0.4602272727272727,0,0,0
818,4,24.0,0.4545454545454546,0,0,0
819,4,24.25,0.44886363636363635,0,0,0
820,4,24.5,0.44318181818181823,0,0,0
821,4,24.75,0.4375,0,0,0
822,4,25.0,0.43181818181818177,0,0,0
823,4,25.25,0.42613636363636365,0,0,0
824,4,25.5,0.4204545454545454,0,0,0
825,4,25.75,0.4147727272727273,0,0,0
826,4,26.0,0.40909090909090906,0,0,0
827,4,26.25,0.40340909090909094,0,0,0
828,4,26.5,0.3977272727272727,0,0,0
829,4,26.75,0.3920454545454546,0,0,0
830,4,27.0,0.38636363636363635,0,0,0
831,4,27.25,0.38068181818181823,0,0,0
832,4,27.5,0.375,0,0,0
833,4,27.75,0.36931818181818177,0,0,0
834,4,28.0,0.36363636363636365,0,0,0
835,4,28.25,0.3579545454545454,0,0,0
836,4,28.5,0.3522727272727273,0,0,0
837,4,28.75,0.34659090909090906,0,0,0
838,4,29.0,0.34090909090909094,0,0,0
839,4,29.25,0.3352272727272727,0,0,0
840,4,29.5,0.3295454545454546,0,0,0
841,4,29.75,0.32386363636363635,0,0,0
842,4,30.0,0.31818181818181823,0,0,0
843,4,30.25,0.3125,0,0,0
844,4,30.5,0.30681818181818177,0,0,0
845,4,30.75,0.30113636363636365,0,0,0
846,4,31.0,0.2954545454545454,0,0,0
847,4,31.25,0.2897727272727273,0,0,0
848,4,31.5,0.28409090909090906,0,0,0
849,4,31.75,0.27840909090909094,0,0,0
850,4,32.0,0.2727272727272727,0,0,0
851,4,32.25,0.2670454545454546,0,0,0
852,4,32.5,0.26136363636363635,0,0,0
853,4,32.5,0.26136363636363635,0,0,0
854,4,32.5,0.26136363636363635,0,0,0
855,4,32.5,0.26136363636363635,0,0,0
856,4,32.5,0.26136363636363635,0,0,0
857,4,32.5,0.26136363636363635,0,0,0
858,4,32.5,0.26136363636363635,0,0,0
859,4,32.5,0.26136363636363635,0,0,0
860,4,32.5,0.26136363636363635,0,0,0
861,4,32.5,0.26136363636363635,0,0,0
862,4,32.5,0.26136363636363635,0,0,0
863,4,32.5,0.26136363636363635,0,0,0
864,4,32.5,0.26136363636363635,0,0,0
865,4,32.5,0.26136363636363635,0,0,0
866,4,32.5,0.26136363636363635,0,0,0
867,4,32.5,0.26136363636363635,0,0,0
868,4,32.5,0.26136363636363635,0,0,0
869,4,32.5,0.26136363636363635,0,0,0
870,4,32.5,0.26136363636363635,0,0,0
871,4,32.5,0.26136363636363635,0,0,0
872,4,32.5,0.26136363636363635,0,0,0
873,4,32.5,0.26136363636363635,0,0,0
874,4,32.5,0.26136363636363635,0,0,0
875,4,32.5,0.26136363636363635,0,0,0
876,4,32.5,0.26136363636363635,0,0,0
877,4,32.5,0.26136363636363635,0,0,0
878,4,32.5,0.26136363636363635,0,0,0
879,4,32.5,0.26136363636363635,0,0,0
880,4,32.5,0.26136363636363635,0,0,0
881,4,32.5,0.26136363636363635,0,0,0
882,4,32.5,0.26136363636363635,0,0,0
883,4,32.5,0.26136363636363635,0,0,0
884,4,32.5,0.26136363636363635,0,0,0
885,4,32.5,0.26136363636363635,0,0,0
886,4,32.5,0.26136363636363635,0,0,0
887,4,32.5,0.26136363636363635,0,0,0
888,4,32.5,0.26136363636363635,0,0,0
889,4,32.5,0.26136363636363635,0,0,0
890,4,32.5,0.26136363636363635,0,0,0
891,4,32.5,0.26136363636363635,0,0,0
892,4,32.5,0.26136363636363635,0,0,0
893,4,32.5,0.26136363636363635,0,0,0
894,4,32.5,0.26136363636363635,0,0,0
895,4,32.5,0.26136363636363635,0,0,0
896,4,32.5,0.26136363636363635,0,0,0
897,4,32.5,0.26136363636363635,0,0,0
898,4,32.5,0.26136363636363635,0,0,0
899,4,32.5,0.26136363636363635,0,0,0
900,4,32.5,0.26136363636363635,0,0,0
901,4,32.5,0.26136363636363635,0,0,0
902,4,32.5,0.26136363636363635,0,0,0
903,4,32.5,0.26136363636363635,0,0,0
904,4,32.5,0.26136363636363635,0,0,0
905,4,32.5,0.26136363636363635,0,0,0
906,4,32.5,0.26136363636363635,0,0,0
907,4,32.5,0.26136363636363635,0,0,0
908,4,32.5,0.26136363636363635,0,0,0
909,4,32.5,0.26136363636363635,0,0,0
910,4,32.5,0.26136363636363635,0,0,0
911,4,32.5,0.26136363636363635,0,0,0
912,4,32.5,0.26136363636363635,0,0,0
913,4,32.5,0.26136363636363635,0,0,0
914,4,32.5,0.26136363636363635,0,0,0
915,4,32.5,0.26136363636363635,0,0,0
916,4,32.5,0.26136363636363635,0,0,0
917,4,32.5,0.26136363636363635,0,0,0
918,4,32.5,0.26136363636363635,0,0,0
919,4,32.5,0.26136363636363635,0,0,0
920,4,32.5,0.26136363636363635,0,0,0
921,4,32.5,0.26136363636363635,0,0,0
922,4,32.5,0.26136363636363635,0,0,0
923,4,32.5,0.26136363636363635,0,0,0
924,4,32.5,0.26136363636363635,0,0,0
925,4,32.5,0.26136363636363635,0,0,0
926,4,32.5,0.26136363636363635,0,0,0
927,4,32.5,0.26136363636363635,0,0,0
928,4,32.5,0.26136363636363635,0,0,0
929,4,32.5,0.26136363636363635,0,0,0
930,4,32.5,0.26136363636363635,0,0,0
931,4,32.5,0.26136363636363635,0,0,0
932,4,32.5,0.26136363636363635,0,0,0
933,4,32.5,0.26136363636363635,0,0,0
934,4,32.5,0.26136363636363635,0,0,0
935,4,32.5,0.26136363636363635,0,0,0
936,4,32.5,0.26136363636363635,0,1,0
937,4,32.25,0.2670454545454546,0,1,0
938,4,32.0,0.2727272727272727,0,1,0
939,4,31.75,0.27840909090909094,0,0,0
940,4,32.0,0.2727272727272727,0,0,0
941,4,32.25,0.2670454545454546,0,0,0
942,4,32.5,0.26136363636363635,0,0,0
943,4,32.5,0.26136363636363635,0,0,0
944,4,32.5,0.26136363636363635,0,0,0
945,4,32.5,0.26136363636363635,0,0,0
946,4,32.5,0.26136363636363635,0,0,0
947,4,32.5,0.26136363636363635,0,0,0
948,4,32.5,0.26136363636363635,0,0,0
949,4,32.5,0.26136363636363635,0,0,0
950,4,32.5,0.26136363636363635,0,0,0
951,4,32.5,0.26136363636363635,0,0,0
952,4,32.5,0.26136363636363635,0,0,0
953,4,32.5,0.26136363636363635,0,0,0
954,4,32.5,0.26136363636363635,0,0,0
955,4,32.5,0.26136363636363635,0,0,0
956,4,32.5,0.26136363636363635,0,0,0
957,4,32.5,0.26136363636363635,0,0,0
958,4,32.5,0.26136363636363635,0,0,0
959,4,32.5,0.26136363636363635,0,0,0
960,4,32.5,0.26136363636363635,0,0,0
961,4,32.5,0.26136363636363635,0,0,0
962,4,32.5,0.26136363636363635,0,0,0
963,4,32.5,0.26136363636363635,0,0,0
964,4,32.5,0.26136363636363635,0,0,0
965,4,32.5,0.26136363636363635,0,0,0
966,4,32.5,0.26136363636363635,0,0,0
967,4,32.5,0.26136363636363635,0,0,0
968,4,32.5,0.26136363636363635,0,0,0
969,4,32.5,0.26136363636363635,0,0,0
970,4,32.5,0.26136363636363635,0,0,0
971,4,32.5,0.26136363636363635,0,0,0
972,4,32.5,0.26136363636363635,0,0,0
973,4,32.5,0.26136363636363635,0,0,0
974,4,32.5,0.26136363636363635,0,0,0
975,4,32.5,0.26136363636363635,0,0,0
976,4,32.5,0.26136363636363635,0,0,0
977,4,32.5,0.26136363636363635,0,0,0
978,4,32.5,0.26136363636363635,0,0,0
979,4,32.5,0.26136363636363635,0,0,0
980,4,32.5,0.26136363636363635,0,0,0
981,4,32.5,0.26136363636363635,0,0,0
982,4,32.5,0.26136363636363635,0,0,0
983,4,32.5,0.26136363636363635,0,0,0
984,4,32.5,0.26136363636363635,0,0,0
985,4,32.5,0.26136363636363635,0,0,0
986,4,32.5,0.26136363636363635,0,0,0
987,4,32.5,0.26136363636363635,0,0,0
988,4,32.5,0.26136363636363635,0,0,0
989,4,32.5,0.26136363636363635,0,0,0
990,4,32.5,0.26136363636363635,0,0,0
991,4,32.5,0.26136363636363635,0,0,0
992,4,32.5,0.26136363636363635,0,0,0
993,4,32.5,0.26136363636363635,0,0,0
994,4,32.5,0.26136363636363635,0,0,0
995,4,32.5,0.26136363636363635,0,0,0
996,4,32.5,0.26136363636363635,0,0,0
997,4,32.5,0.26136363636363635,0,0,0
998,4,32.5,0.26136363636363635,0,0,0
999,4,32.5,0.26136363636363635,0,0,0
1000,4,32.5,0.26136363636363635,0,0,0
1001,4,32.5,0.26136363636363635,0,0,0
1002,4,32.5,0.26136363636363635,0,0,0
1003,4,32.5,0.26136363636363635,0,0,0
1004,4,32.5,0.26136363636363635,0,0,0
1005,4,32.5,0.26136363636363635,0,0,0
1006,5,26.0,0.40909090909090906,0,0,0
1007,5,26.2,0.40454545454545454,0,0,0
1008,5,26.4,0.4,0,0,0
1009,5,26.6,0.3954545454545454,0,0,0
1010,5,26.8,0.3909090909090909,0,0,0
1011,5,27.0,0.38636363636363635,0,0,0
1012,5,27.2,0.38181818181818183,0,0,0
1013,5,27.4,0.3772727272727273,0,0,0
1014,5,27.6,0.3727272727272727,0,0,0
1015,5,27.8,0.36818181818181817,0,0,0
1016,5,28.0,0.36363636363636365,0,0,0
1017,5,28.2,0.3590909090909091,0,0,0
1018,5,28.4,0.3545454545454546,0,0,0
1019,5,28.6,0.35,0,0,0
1020,5,28.8,0.34545454545454546,0,0,0
1021,5,29.0,0.34090909090909094,0,0,0
1022,5,29.2,0.3363636363636364,0,0,0
1023,5,29.4,0.3318181818181819,0,0,0
1024,5,29.6,0.32727272727272727,0,0,0
1025,5,29.8,0.32272727272727275,0,0,0
1026,5,30.0,0.31818181818181823,0,0,0
1027,5,30.2,0.3136363636363636,0,0,0
1028,5,30.4,0.3090909090909091,0,0,0
1029,5,30.4,0.3090909090909091,0,0,0
1030,5,30.4,0.3090909090909091,0,0,0
1031,5,30.4,0.3090909090909091,0,0,0
1032,5,30.4,0.3090909090909091,0,0,0
1033,5,30.4,0.3090909090909091,0,0,0
1034,5,30.4,0.3090909090909091,0,0,0
1035,5,30.4,0.3090909090909091,0,0,0
1036,5,30.4,0.3090909090909091,0,0,0
1037,5,30.4,0.3090909090909091,0,0,0
1038,5,30.4,0.3090909090909091,0,0,0
1039,5,30.4,0.3090909090909091,0,0,0
1040,5,30.4,0.3090909090909091,0,0,0
1041,5,30.4,0.3090909090909091,0,0,0
1042,5,30.4,0.3090909090909091,0,0,0
1043,5,30.4,0.3090909090909091,0,0,0
1044,5,30.4,0.3090909090909091,0,0,0
1045,5,30.4,0.3090909090909091,0,0,0
1046,5,30.4,0.3090909090909091,0,0,0
1047,5,30.4,0.3090909090909091,0,0,0
1048,5,30.4,0.3090909090909091,0,0,0
1049,5,30.4,0.3090909090909091,0,0,0
1050,5,30.4,0.3090909090909091,0,0,0
1051,5,30.4,0.3090909090909091,0,0,0
1052,5,30.4,0.3090909090909091,0,0,0
1053,5,30.4,0.3090909090909091,0,0,0
1054,5,30.4,0.3090909090909091,0,0,0
1055,5,30.4,0.3090909090909091,0,0,0
1056,5,30.4,0.3090909090909091,0,0,0
1057,5,30.4,0.3090909090909091,0,0,0
1058,5,30.4,0.3090909090909091,0,0,0
1059,5,30.4,0.3090909090909091,0,0,0
1060,5,30.4,0.3090909090909091,0,0,0
1061,5,30.4,0.3090909090909091,0,0,0
1062,5,30.4,0.3090909090909091,0,0,0
1063,5,30.4,0.3090909090909091,0,1,0
1064,5,30.2,0.3136363636363636,0,1,0
1065,5,30.0,0.31818181818181823,0,1,0
1066,5,29.8,0.32272727272727275,0,1,0
1067,5,29.6,0.32727272727272727,0,1,0
1068,5,29.4,0.3318181818181819,0,1,0
1069,5,29.2,0.3363636363636364,0,1,0
1070,5,29.0,0.34090909090909094,0,1,0
1071,5,28.8,0.34545454545454546,0,1,0
1072,5,28.6,0.35,0,1,0
1073,5,28.4,0.3545454545454546,0,1,0
1074,5,28.2,0.3590909090909091,0,1,0
1075,5,28.0,0.36363636363636365,0,1,0
1076,5,27.8,0.36818181818181817,0,1,0
1077,5,27.6,0.3727272727272727,0,1,0
1078,5,27.4,0.3772727272727273,0,1,0
1079,5,27.2,0.38181818181818183,0,1,0
1080,5,26.8,0.3909090909090909,0,1,0
1081,5,26.8,0.3909090909090909,0,1,0
1082,5,26.6,0.3954545454545454,0,1,0
1083,5,26.4,0.4,0,1,0
1084,5,26.2,0.40454545454545454,0,1,0
1085,5,26.0,0.40909090909090906,0,1,0
1086,5,25.8,0.4136363636363636,0,1,0
1087,5,25.6,0.4181818181818181,0,1,0
1088,5,25.4,0.42272727272727273,0,1,0
1089,5,25.2,0.42727272727272725,0,1,0
1090,5,25.0,0.43181818181818177,0,1,0
1091,5,24.8,0.4363636363636364,0,1,0
1092,5,24.6,0.4409090909090909,0,1,0
1093,5,24.4,0.44545454545454544,0,1,0
1094,5,24.2,0.45000000000000007,0,1,0
1095,5,24.2,0.45000000000000007,0,1,0
1096,5,24.2,0.45000000000000007,0,1,0
1097,5,24.2,0.45000000000000007,0,1,0
1098,5,24.2,0.45000000000000007,0,1,0
1099,5,24.2,0.45000000000000007,0,1,0
1100,5,24.2,0.45000000000000007,0,1,0
1101,5,24.2,0.45000000000000007,0,1,0
1102,5,24.2,0.45000000000000007,0,1,0
1103,5,24.2,0.45000000000000007,0,1,0
1104,5,24.2,0.45000000000000007,0,1,0
1105,5,24.2,0.45000000000000007,0,1,0
1106,5,24.2,0.45000000000000007,0,1,0
1107,5,24.2,0.45000000000000007,0,1,0
1108,5,24.2,0.45000000000000007,0,1,0
1109,5,24.2,0.45000000000000007,0,1,0
1110,5,24.2,0.45000000000000007,0,1,0
1111,5,24.2,0.45000000000000007,0,1,0
1112,5,24.2,0.45000000000000007,0,1,0
1113,5,24.2,0.45000000000000007,0,1,0
1114,5,24.2,0.45000000000000007,0,1,0
1115,5,24.2,0.45000000000000007,0,1,0
1116,5,24.2,0.45000000000000007,0,1,0
1117,5,24.2,0.45000000000000007,0,1,0
1118,5,24.2,0.45000000000000007,0,1,0
1119,5,24.2,0.45000000000000007,0,1,0
1120,5,24.2,0.45000000000000007,0,1,0
1121,5,24.2,0.45000000000000007,0,1,0
1122,5,24.2,0.45000000000000007,0,1,0
1123,5,24.2,0.45000000000000007,0,1,0
1124,5,24.2,0.45000000000000007,0,1,0
1125,5,24.2,0.45000000000000007,0,1,0
1126,5,24.2,0.45000000000000007,0,1,0
1127,5,24.2,0.45000000000000007,0,1,0
1128,5,24.2,0.45000000000000007,0,1,0
1129,5,24.2,0.45000000000000007,0,1,0
1130,5,24.2,0.45000000000000007,0,1,0
1131,5,24.2,0.45000000000000007,0,1,0
1132,5,24.2,0.45000000000000007,0,1,0
1133,5,24.2,0.45000000000000007,0,1,0
1134,5,24.2,0.45000000000000007,0,1,0
1135,5,24.2,0.45000000000000007,0,1,0
1136,5,24.2,0.45000000000000007,0,1,0
1137,5,24.2,0.45000000000000007,0,1,0
1138,5,24.2,0.45000000000000007,0,1,0
1139,5,24.2,0.45000000000000007,0,1,0
1140,5,24.2,0.45000000000000007,0,1,0
1141,5,24.2,0.45000000000000007,0,1,0
1142,5,24.2,0.45000000000000007,0,1,0
1143,5,24.2,0.45000000000000007,0,1,0
1144,5,24.2,0.45000000000000007,0,1,0
1145,5,24.2,0.45000000000000007,0,1,0
1146,5,24.2,0.45000000000000007,0,1,0
1147,5,24.2,0.45000000000000007,0,1,0
1148,5,24.2,0.45000000000000007,0,1,0
1149,5,24.2,0.45000000000000007,0,1,0
1150,5,24.2,0.45000000000000007,0,1,0
1151,5,24.2,0.45000000000000007,0,1,0
